order_id,customer_email,product_name,unit_price,quantity,order_date,channel,country
307,skirby@example.net,USB-C Hub,34.5,4,2025-04-20,mobile_app,United Kingdom
308,bthomas@example.net,Wireless Mouse,19.99,4,2025-02-06,web,United Kingdom
309,donaldmyers@example.com,Wireless Mouse,19.99,5,2025-04-17,marketplace,United Kingdom
310,rachael80@example.com,Noise Cancelling Headphones,149.99,1,2025-03-16,web,United Kingdom
311,hussaindonna@example.net,Wireless Mouse,19.99,4,2025-03-05,web,United Kingdom
312,epayne@example.com,Laptop Stand,45.0,3,2025-03-18,web,United Kingdom
313,gareth83@example.org,Bluetooth Speaker,39.99,5,2025-03-08,mobile_app,United Kingdom
314,mariandavies@example.com,Laptop Stand,45.0,5,2025-05-12,marketplace,United Kingdom
315,zoebenson@example.com,Laptop Stand,45.0,5,2025-07-19,mobile_app,United Kingdom
316,sknight@example.com,Webcam 1080p,59.99,4,2025-06-08,marketplace,United Kingdom
317,bondlynn@example.com,Laptop Stand,45.0,2,2025-06-29,mobile_app,United Kingdom
318,benjamin45@example.org,Bluetooth Speaker,39.99,5,2025-06-14,marketplace,United Kingdom
319,obailey@example.com,Laptop Stand,45.0,5,2025-04-15,marketplace,United Kingdom
320,philip90@example.net,Noise Cancelling Headphones,149.99,4,2025-02-18,mobile_app,United Kingdom
321,elaine62@example.org,Monitor 27-inch,189.0,3,2025-03-25,web,United Kingdom
322,laurenhunt@example.net,Laptop Stand,45.0,5,2025-01-12,web,United Kingdom
323,amyjames@example.org,USB-C Hub,34.5,4,2025-06-16,web,United Kingdom
324,kylebailey@example.org,Laptop Stand,45.0,4,2025-04-23,web,United Kingdom
325,taylorbrandon@example.org,Bluetooth Speaker,39.99,5,2025-04-30,web,United Kingdom
326,anna88@example.net,Webcam 1080p,59.99,1,2025-05-21,marketplace,United Kingdom
327,edwardtaylor@example.org,Monitor 27-inch,189.0,2,2025-03-06,web,United Kingdom
328,ryanking@example.com,Webcam 1080p,59.99,5,2025-01-29,mobile_app,United Kingdom
329,gwhite@example.net,Noise Cancelling Headphones,149.99,3,2025-05-24,mobile_app,United Kingdom
330,nmorris@example.com,Laptop Stand,45.0,4,2025-03-25,web,United Kingdom
331,woodmegan@example.com,Monitor 27-inch,189.0,1,2025-03-17,web,United Kingdom
332,rhobbs@example.org,Bluetooth Speaker,39.99,1,2025-05-14,mobile_app,United Kingdom
333,gillgareth@example.net,Desk Lamp,24.99,4,2025-06-08,mobile_app,United Kingdom
334,tbrown@example.net,Mechanical Keyboard,79.99,4,2025-06-27,web,United Kingdom
335,hollie62@example.org,USB-C Hub,34.5,5,2025-02-21,marketplace,United Kingdom
336,dgeorge@example.net,Monitor 27-inch,189.0,2,2025-04-20,mobile_app,United Kingdom
337,davistracy@example.org,Webcam 1080p,59.99,1,2025-01-22,mobile_app,United Kingdom
338,fthompson@example.org,Mechanical Keyboard,79.99,3,2025-04-30,web,United Kingdom
339,fwilliams@example.com,Bluetooth Speaker,39.99,5,2025-04-05,marketplace,United Kingdom
340,ktaylor@example.com,Mechanical Keyboard,79.99,4,2025-03-20,mobile_app,United Kingdom
341,dhenry@example.com,Phone Charger Cable,9.99,5,2025-02-18,mobile_app,United Kingdom
342,chambersjane@example.com,Laptop Stand,45.0,2,2025-07-04,web,United Kingdom
343,tina34@example.com,Noise Cancelling Headphones,149.99,1,2025-02-09,web,United Kingdom
344,charlenejones@example.org,Monitor 27-inch,189.0,4,2025-05-22,mobile_app,United Kingdom
345,leonwilliams@example.com,Mechanical Keyboard,79.99,5,2025-05-18,web,United Kingdom
346,woodwardjason@example.org,Mechanical Keyboard,79.99,3,2025-05-21,marketplace,United Kingdom
347,paula39@example.org,Bluetooth Speaker,39.99,1,2025-05-13,marketplace,United Kingdom
348,grobinson@example.com,Phone Charger Cable,9.99,3,2025-02-24,web,United Kingdom
349,poolekenneth@example.com,Noise Cancelling Headphones,149.99,4,2025-06-27,marketplace,San Marino
350,dianelowe@example.org,Phone Charger Cable,9.99,2,2025-04-23,marketplace,United Kingdom
351,martyn79@example.com,Mechanical Keyboard,79.99,3,2025-01-11,mobile_app,United Kingdom
352,coatesgordon@example.net,Bluetooth Speaker,39.99,3,2025-06-22,mobile_app,United Kingdom
353,aligregory@example.org,Bluetooth Speaker,39.99,4,2025-06-27,mobile_app,Congo
354,tgardiner@example.org,Mechanical Keyboard,79.99,4,2025-01-14,mobile_app,United Kingdom
355,georgiarowe@example.net,Desk Lamp,24.99,5,2025-05-24,web,United Kingdom
356,linda49@example.net,Laptop Stand,45.0,1,2025-02-18,mobile_app,United Kingdom
357,gilliangibson@example.org,Laptop Stand,45.0,5,2025-03-09,mobile_app,United Kingdom
358,gphillips@example.net,Laptop Stand,45.0,2,2025-01-23,mobile_app,Guernsey
359,jacksonlauren@example.com,Laptop Stand,45.0,5,2025-03-05,mobile_app,United Kingdom
360,walkerlorraine@example.org,Mechanical Keyboard,79.99,5,2025-05-10,marketplace,United Kingdom
361,ppalmer@example.com,Monitor 27-inch,189.0,2,2025-04-09,web,United Kingdom
362,thiggins@example.org,Bluetooth Speaker,39.99,-1,2025-01-01,marketplace,United Kingdom
363,zevans@example.net,Desk Lamp,24.99,-1,2025-06-26,marketplace,United Kingdom
364,ebriggs@example.net,Desk Lamp,24.99,1,2025-07-20,web,United Kingdom
365,gillianjordan@example.org,Phone Charger Cable,9.99,2,2025-06-24,web,United Kingdom
366,darrendavies@example.com,Laptop Stand,45.0,5,2025-06-22,marketplace,United Kingdom
367,jcrawford@example.net,USB-C Hub,34.5,4,2025-04-21,web,United Kingdom
368,trichardson@example.net,Laptop Stand,45.0,4,2025-03-22,web,United Kingdom
369,garry79@example.org,Bluetooth Speaker,39.99,-1,2025-02-20,marketplace,United Kingdom
370,paigerandall@example.net,Laptop Stand,45.0,4,2025-06-02,mobile_app,United Kingdom
371,kierankirk@example.com,USB-C Hub,34.5,2,2025-03-20,mobile_app,United Kingdom
372,hcook@example.com,Mechanical Keyboard,79.99,4,2025-02-22,web,United Kingdom
373,berryderek@example.com,USB-C Hub,34.5,4,2025-02-04,mobile_app,United Kingdom
374,alewis@example.net,Laptop Stand,45.0,5,2025-06-25,mobile_app,United Kingdom
375,sophiebradshaw@example.com,Laptop Stand,45.0,4,2025-02-10,marketplace,United Kingdom
376,tom73@example.com,Desk Lamp,24.99,1,2025-02-22,marketplace,United Kingdom
377,tonycollier@example.net,Mechanical Keyboard,79.99,4,2025-03-27,web,United Kingdom
378,ben68@example.org,Noise Cancelling Headphones,149.99,3,2025-07-16,marketplace,United Kingdom
379,astewart@example.org,Webcam 1080p,59.99,3,2025-02-14,web,United Kingdom
380,clive34@example.net,Webcam 1080p,59.99,1,2025-06-24,web,United Kingdom
381,garethhall@example.net,Noise Cancelling Headphones,149.99,1,2025-05-16,marketplace,United Kingdom
382,shane54@example.org,Phone Charger Cable,9.99,4,2025-02-25,mobile_app,United Kingdom
383,,Desk Lamp,24.99,2,2025-03-27,marketplace,United Kingdom
384,zwilliams@example.net,Noise Cancelling Headphones,149.99,3,2025-01-26,web,United Kingdom
385,amelia51@example.net,Desk Lamp,24.99,5,2025-04-07,marketplace,United Kingdom
386,melanie54@example.org,Mechanical Keyboard,79.99,4,2025-03-29,web,United Kingdom
387,cameronrobinson@example.net,Wireless Mouse,19.99,4,2025-03-09,web,United Kingdom
388,lindseyiqbal@example.net,Mechanical Keyboard,79.99,1,2025-06-28,mobile_app,United Kingdom
389,oconnornatalie@example.org,Webcam 1080p,59.99,4,2025-03-01,marketplace,United Kingdom
390,susan94@example.net,Noise Cancelling Headphones,149.99,4,2025-04-03,marketplace,United Kingdom
391,samuelevans@example.org,USB-C Hub,34.5,3,2025-04-27,marketplace,United Kingdom
392,chloeharris@example.com,Wireless Mouse,19.99,2,2025-01-16,marketplace,United Kingdom
393,wrobinson@example.net,Desk Lamp,24.99,2,2025-02-07,mobile_app,United Kingdom
394,george20@example.org,Laptop Stand,45.0,2,2025-01-15,marketplace,Turks and Caicos Islands
395,joelquinn@example.org,USB-C Hub,34.5,1,2025-06-03,marketplace,United Kingdom
396,susan34@example.net,Wireless Mouse,19.99,3,2025-02-19,marketplace,United Kingdom
397,conwaydanielle@example.org,Mechanical Keyboard,79.99,3,2025-02-01,mobile_app,United Kingdom
398,wattskaty@example.com,Phone Charger Cable,9.99,1,2025-01-19,web,United Kingdom
399,chambersadrian@example.com,Phone Charger Cable,9.99,2,2025-06-30,marketplace,United Kingdom
400,deanjones@example.org,Bluetooth Speaker,39.99,2,2025-06-22,web,United Kingdom
401,ameliahughes@example.net,USB-C Hub,34.5,5,2025-06-22,mobile_app,United Kingdom
402,cameron72@example.com,Mechanical Keyboard,79.99,4,2025-01-14,web,United Kingdom
403,rosemolly@example.net,Wireless Mouse,19.99,3,2025-03-04,mobile_app,United Kingdom
404,malcolmmason@example.org,Monitor 27-inch,189.0,3,2025-02-05,marketplace,United Kingdom
405,curtisgerard@example.com,USB-C Hub,34.5,5,2025-03-16,marketplace,United Kingdom
406,doylegail@example.org,Wireless Mouse,19.99,4,2025-03-27,web,United Kingdom
407,louise55@example.com,Laptop Stand,45.0,3,2025-01-28,marketplace,United Kingdom
408,parsonsnicholas@example.com,Laptop Stand,45.0,3,2025-02-01,web,Senegal
409,leahlane@example.org,Mechanical Keyboard,79.99,2,2025-07-19,mobile_app,United Kingdom
410,jlambert@example.com,Bluetooth Speaker,39.99,4,2025-02-23,web,United Kingdom
411,harrisshannon@example.org,Monitor 27-inch,189.0,1,2025-07-03,marketplace,United Kingdom
412,hollandshane@example.com,USB-C Hub,34.5,1,2025-06-20,web,United Kingdom
413,,Laptop Stand,45.0,4,2025-03-07,web,Niger
414,jayne12@example.net,Monitor 27-inch,189.0,4,2025-06-08,web,United Kingdom
415,palmeraaron@example.org,Wireless Mouse,19.99,3,2025-04-26,web,United Kingdom
416,kgrant@example.com,Phone Charger Cable,9.99,5,2025-06-22,web,United Kingdom
417,twilliams@example.net,Laptop Stand,45.0,3,2025-07-14,mobile_app,United Kingdom
418,jburke@example.com,USB-C Hub,34.5,4,2025-05-17,web,United Kingdom
419,robertjoyce@example.net,USB-C Hub,34.5,3,2025-04-12,mobile_app,United Kingdom
420,barry77@example.net,Webcam 1080p,59.99,4,2025-02-03,mobile_app,United Kingdom
421,mohammedharvey@example.net,Mechanical Keyboard,79.99,2,2025-02-04,mobile_app,United Kingdom
422,cfletcher@example.net,Phone Charger Cable,9.99,3,2025-02-01,marketplace,United Kingdom
423,oowen@example.net,Laptop Stand,45.0,1,2025-04-18,marketplace,United Kingdom
424,bethany28@example.com,Desk Lamp,24.99,4,2025-05-31,marketplace,United Kingdom
425,gillian72@example.net,Webcam 1080p,59.99,2,2025-03-09,mobile_app,United Kingdom
426,greenkelly@example.net,Laptop Stand,45.0,2,2025-01-11,marketplace,United Kingdom
427,leslie28@example.net,Wireless Mouse,19.99,1,2025-02-05,web,United Kingdom
428,,Wireless Mouse,19.99,-1,2025-06-24,mobile_app,United Kingdom
429,valerieturner@example.com,Desk Lamp,24.99,1,2025-01-22,web,United Kingdom
430,ustorey@example.com,Mechanical Keyboard,79.99,3,2025-04-22,marketplace,United Kingdom
431,carolbriggs@example.net,Webcam 1080p,59.99,1,2025-07-19,web,United Kingdom
432,emily57@example.org,USB-C Hub,34.5,3,2025-05-05,marketplace,Guam
433,hayley72@example.org,Phone Charger Cable,9.99,3,2025-03-13,mobile_app,United Kingdom
434,datkinson@example.net,Webcam 1080p,59.99,3,2025-04-16,marketplace,Uruguay
435,pricearthur@example.com,Laptop Stand,45.0,2,2025-07-17,mobile_app,Cocos (Keeling) Islands
436,fiona14@example.com,Monitor 27-inch,189.0,4,2025-02-08,marketplace,United Kingdom
437,,Desk Lamp,24.99,1,2025-07-07,mobile_app,United Kingdom
438,kevinkay@example.com,Bluetooth Speaker,39.99,5,2025-07-15,mobile_app,United Kingdom
439,jamescarly@example.com,Laptop Stand,45.0,3,2025-02-26,marketplace,United Kingdom
440,reeceparker@example.net,USB-C Hub,34.5,5,2025-07-18,marketplace,United Kingdom
441,traceybarton@example.net,Bluetooth Speaker,39.99,4,2025-03-28,mobile_app,United Kingdom
442,yvonne93@example.net,Mechanical Keyboard,79.99,2,2025-07-01,marketplace,United Kingdom
443,jordan12@example.org,Webcam 1080p,59.99,3,2025-04-28,mobile_app,United Kingdom
444,kathleenscott@example.org,USB-C Hub,34.5,3,2025-06-23,mobile_app,United Kingdom
445,anthonycooper@example.org,Mechanical Keyboard,79.99,3,2025-01-13,marketplace,United Kingdom
446,annettecox@example.org,Monitor 27-inch,189.0,3,2025-07-19,web,United Kingdom
447,elliot59@example.org,Webcam 1080p,59.99,1,2025-04-04,mobile_app,United Kingdom
448,sharpfrances@example.com,Monitor 27-inch,189.0,3,2025-04-24,marketplace,United Kingdom
449,roy52@example.net,Desk Lamp,24.99,1,2025-05-05,web,United Kingdom
450,andrewbarnes@example.com,Laptop Stand,45.0,1,2025-04-01,marketplace,United Kingdom
451,bennettjacob@example.net,USB-C Hub,34.5,2,2025-06-15,marketplace,United Kingdom
452,amccarthy@example.net,Monitor 27-inch,189.0,4,2025-03-22,marketplace,United Kingdom
453,jtaylor@example.com,Webcam 1080p,59.99,5,2025-05-03,web,United Kingdom
454,singram@example.net,Webcam 1080p,59.99,4,2025-07-02,mobile_app,United Kingdom
455,,Noise Cancelling Headphones,149.99,3,2025-03-30,web,United Kingdom
456,debraleach@example.org,Mechanical Keyboard,79.99,5,2025-03-10,marketplace,United Kingdom
457,ashtonjenna@example.com,USB-C Hub,34.5,-1,2025-03-10,mobile_app,United Kingdom
458,trevorparkin@example.com,Mechanical Keyboard,79.99,4,2025-05-17,mobile_app,United Kingdom
459,obarker@example.org,USB-C Hub,34.5,5,2025-06-12,marketplace,United Kingdom
460,karen63@example.org,Mechanical Keyboard,79.99,3,2025-02-20,web,United Kingdom
461,godfreykelly@example.net,Phone Charger Cable,9.99,1,2025-01-06,marketplace,United Kingdom
462,aaron61@example.org,Bluetooth Speaker,39.99,3,2025-05-04,marketplace,United Kingdom
463,harrischristian@example.com,Monitor 27-inch,189.0,4,2025-06-11,mobile_app,United Kingdom
464,meganjarvis@example.net,Desk Lamp,24.99,5,2025-05-17,marketplace,United Kingdom
465,knighthenry@example.org,Bluetooth Speaker,39.99,4,2025-04-20,mobile_app,United Kingdom
466,wtucker@example.net,Laptop Stand,45.0,1,2025-03-31,web,United Kingdom
467,fowlersimon@example.org,Laptop Stand,45.0,5,2025-06-26,marketplace,Tunisia
468,alan50@example.com,Mechanical Keyboard,79.99,5,2025-06-22,mobile_app,United Kingdom
469,alicecollins@example.com,USB-C Hub,34.5,1,2025-06-30,mobile_app,United Kingdom
470,denise49@example.net,Wireless Mouse,19.99,4,2025-05-06,marketplace,United Kingdom
471,richardsfrederick@example.org,Desk Lamp,24.99,2,2025-05-01,marketplace,United Kingdom
472,,Webcam 1080p,59.99,3,2025-02-04,mobile_app,United Kingdom
473,iain35@example.org,Laptop Stand,45.0,1,2025-04-22,marketplace,United Kingdom
474,dholmes@example.org,Phone Charger Cable,9.99,5,2025-05-28,marketplace,United Kingdom
475,huntmitchell@example.com,Laptop Stand,45.0,2,2025-02-25,marketplace,United Kingdom
476,carlymoore@example.net,Noise Cancelling Headphones,149.99,1,2025-03-17,mobile_app,United Kingdom
477,stanley85@example.com,Noise Cancelling Headphones,149.99,1,2025-02-22,mobile_app,United Kingdom
478,bernard05@example.org,Phone Charger Cable,9.99,4,2025-06-21,web,United Kingdom
479,anne81@example.org,Noise Cancelling Headphones,149.99,3,2025-01-25,marketplace,Jamaica
480,lrhodes@example.com,Phone Charger Cable,9.99,5,2025-06-17,marketplace,United Kingdom
481,richardskevin@example.net,Noise Cancelling Headphones,149.99,5,2025-04-14,mobile_app,United Kingdom
482,daviesricky@example.org,USB-C Hub,34.5,5,2025-04-08,mobile_app,United Kingdom
483,simon90@example.org,Webcam 1080p,59.99,5,2025-05-06,web,United Kingdom
484,rosslydia@example.org,Webcam 1080p,59.99,2,2025-04-16,mobile_app,United Kingdom
485,bryanjay@example.com,Laptop Stand,45.0,1,2025-02-13,web,United Kingdom
486,fryalexander@example.com,Webcam 1080p,59.99,4,2025-01-27,web,United Kingdom
487,geraldine07@example.com,Phone Charger Cable,9.99,4,2025-03-07,web,United Kingdom
488,katherineahmed@example.com,Noise Cancelling Headphones,149.99,5,2025-04-28,mobile_app,United Kingdom
489,leeward@example.com,Wireless Mouse,19.99,4,2025-02-23,marketplace,United Kingdom
490,deborah01@example.org,Laptop Stand,45.0,5,2025-06-21,mobile_app,United Kingdom
491,max10@example.net,Noise Cancelling Headphones,149.99,3,2025-06-21,marketplace,United Kingdom
492,shaneparsons@example.net,Phone Charger Cable,9.99,-1,2025-05-16,mobile_app,United Kingdom
493,waltonrichard@example.com,Webcam 1080p,59.99,5,2025-03-11,mobile_app,United Kingdom
494,scottjosephine@example.com,Desk Lamp,24.99,1,2025-06-15,web,United Kingdom
495,philipprice@example.com,Monitor 27-inch,189.0,2,2025-02-27,mobile_app,United Kingdom
496,xprice@example.com,Webcam 1080p,59.99,4,2025-01-24,marketplace,United Kingdom
497,rosemarycollins@example.net,Phone Charger Cable,9.99,3,2025-06-07,marketplace,United Kingdom
498,parsonsjoan@example.com,Noise Cancelling Headphones,149.99,4,2025-03-25,web,United Kingdom
499,joanna87@example.org,Mechanical Keyboard,79.99,4,2025-07-15,web,United Kingdom
500,robertsonvanessa@example.net,Bluetooth Speaker,39.99,4,2025-06-12,mobile_app,United Kingdom
501,watsongareth@example.net,Wireless Mouse,19.99,5,2025-01-19,web,United Kingdom
502,carly56@example.com,Noise Cancelling Headphones,149.99,2,2025-05-13,marketplace,United Kingdom
503,ghughes@example.com,Laptop Stand,45.0,4,2025-03-04,mobile_app,United Kingdom
504,sallywood@example.net,Bluetooth Speaker,39.99,4,2025-04-25,web,United Kingdom
505,matthewbutler@example.com,Laptop Stand,45.0,3,2025-01-30,marketplace,United Kingdom
506,marcuswatts@example.com,Bluetooth Speaker,39.99,5,2025-01-29,mobile_app,United Kingdom
507,dorothy50@example.net,Monitor 27-inch,189.0,4,2025-07-15,web,New Zealand
508,lorraine16@example.net,Mechanical Keyboard,79.99,2,2025-01-24,web,United Kingdom
509,bernardfinch@example.com,Phone Charger Cable,9.99,5,2025-01-30,marketplace,United Kingdom
510,annataylor@example.com,Wireless Mouse,19.99,2,2025-02-01,web,United Kingdom
511,elizabethkelly@example.net,Bluetooth Speaker,39.99,3,2025-02-11,mobile_app,United Kingdom
512,roger82@example.net,Monitor 27-inch,189.0,2,2025-05-04,marketplace,United Kingdom
513,deborah50@example.org,Wireless Mouse,19.99,1,2025-02-11,web,United Kingdom
514,gillianmarsh@example.org,Wireless Mouse,19.99,5,2025-02-13,web,United Kingdom
515,rosemaryglover@example.org,Laptop Stand,45.0,2,2025-02-20,marketplace,United Kingdom
516,,Mechanical Keyboard,79.99,2,2025-02-07,marketplace,United Kingdom
517,paigerowley@example.com,Phone Charger Cable,9.99,2,2025-07-12,mobile_app,United Kingdom
518,annettephillips@example.net,Laptop Stand,45.0,1,2025-05-28,web,United Kingdom
519,dorothy48@example.net,Bluetooth Speaker,39.99,1,2025-06-20,marketplace,United Kingdom
520,xdavies@example.net,Wireless Mouse,19.99,3,2025-04-20,marketplace,Hong Kong
521,ghoward@example.org,Bluetooth Speaker,39.99,1,2025-07-11,marketplace,United Kingdom
522,max82@example.org,Wireless Mouse,19.99,1,2025-02-17,mobile_app,United Kingdom
523,jacksonnatalie@example.net,Desk Lamp,24.99,3,2025-03-18,web,United Kingdom
524,victoriadavies@example.com,Monitor 27-inch,189.0,3,2025-05-23,marketplace,United Kingdom
525,jack82@example.org,Webcam 1080p,59.99,3,2025-02-10,mobile_app,United Kingdom
526,kerry93@example.com,Laptop Stand,45.0,4,2025-06-11,marketplace,United Kingdom
527,hazel96@example.org,Bluetooth Speaker,39.99,3,2025-05-21,mobile_app,United Kingdom
